,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58
1407,20,20,2,62,104,0,0,0,1,0,0,0,0,0,0,0,11,35,8,1,43,12,68,135,22,11,0,0,0,0,77,29,440,64,0,9,9,3,0,4,62,20,0,0,0,0,0,0,0,0,0,0,0,45,41
1408,19,10,3,62,106,0,0,0,0,0,0,0,0,1,0,0,9,45,7,1,30,14,70,124,26,9,0,0,0,0,83,33,500,67,1,9,9,2,0,3,55,18,0,0,0,0,0,0,0,0,0,0,0,49,39
1409,30,0,0,65,122,0,0,0,0,0,0,0,0,0,0,0,10,65,7,1,60,16,70,150,30,11,0,0,0,0,88,29,555,61,1,9,9,3,0,9,56,15,0,0,0,0,0,0,0,0,0,0,0,47,41
1410,32,0,0,62,125,0,0,0,0,0,0,2,0,0,0,0,10,75,8,1,63,16,76,150,29,10,0,1,0,0,80,39,600,41,0,9,9,2,0,7,49,14,0,0,0,0,0,0,0,0,0,0,0,47,42
1411,26,0,10,66,134,0,1,0,0,0,0,0,1,1,1,0,16,75,8,1,93,13,70,164,27,16,0,0,0,0,83,35,510,70,1,8,9,0,3,6,52,15,0,0,0,0,0,0,0,0,0,0,0,48,40
1412,21,0,0,68,175,0,0,0,0,0,0,0,0,0,0,1,15,35,7,1,77,13,58,195,24,13,0,0,0,0,81,30,520,51,0,9,9,2,1,7,56,17,0,0,0,0,0,0,0,0,0,0,0,44,40
1413,32,0,0,64,139,0,0,1,0,0,2,1,0,1,0,0,12,35,10,1,53,13,70,154,34,12,0,2,0,0,81,36,450,54,1,8,9,3,0,6,58,20,0,0,0,0,0,0,0,0,0,0,0,49,39
1414,36,0,0,64,134,0,0,0,0,0,0,0,0,0,0,0,9,55,16,1,67,14,80,149,37,12,0,1,0,0,81,35,380,69,1,8,9,0,3,3,48,13,0,0,0,0,0,0,0,0,0,0,0,49,42
1415,25,30,9,63,107,0,0,0,0,0,1,3,0,0,0,0,12,75,12,1,87,12,70,133,28,12,0,0,0,0,80,32,500,46,0,9,9,2,0,3,67,21,0,0,0,0,0,0,0,0,0,0,0,45,39
1416,33,0,0,67,175,0,2,0,0,0,0,0,1,1,0,0,14,35,7,1,23,11,70,208,37,6,0,0,0,0,82,35,325,76,1,8,9,0,2,3,50,16,0,0,0,0,0,0,0,0,0,0,0,46,42
1417,26,0,0,67,135,0,0,0,0,0,0,1,0,0,0,1,12,55,14,1,57,12,85,153,27,10,0,0,0,0,81,32,400,50,1,9,9,2,0,9,50,14,0,0,0,0,0,0,0,0,0,0,0,44,40
1418,42,0,19,60,196,0,0,0,1,0,0,0,0,2,0,0,9,65,13,1,37,11,90,209,41,9,0,0,0,0,80,28,410,53,0,6,9,2,0,13,57,16,0,0,0,0,0,0,0,0,0,0,0,47,39
1419,21,0,0,64,112,0,0,1,0,0,0,0,0,0,0,0,12,45,5,1,63,13,70,135,24,12,0,0,0,0,81,31,420,53,1,9,9,3,0,5,69,19,4,0,0,0,0,0,0,0,0,0,1,46,40
1420,23,35,9,63,125,0,1,0,0,0,0,0,0,1,0,0,12,55,10,1,53,13,80,156,26,10,0,0,0,0,81,33,510,61,1,9,9,3,0,3,59,16,0,0,0,0,0,0,0,0,0,0,0,46,38
1421,33,25,18,62,118,1,0,0,4,0,0,1,0,0,0,0,10,45,12,1,50,14,80,139,40,10,0,1,0,0,82,40,370,56,0,8,9,4,0,3,68,21,0,0,0,0,0,0,0,0,0,0,0,44,41
1422,24,0,0,61,139,0,0,0,0,0,0,0,0,1,0,1,5,75,8,1,47,14,85,169,27,5,0,0,0,0,82,34,525,58,0,9,9,0,2,5,60,17,0,0,0,0,0,0,0,0,0,0,0,46,40
1423,23,0,0,62,135,0,0,0,0,0,1,0,0,0,0,1,12,55,10,1,67,13,80,149,26,10,1,0,0,0,80,30,600,64,0,8,9,2,0,6,47,14,0,0,0,0,0,0,0,0,0,0,0,48,37
1424,25,0,0,61,142,0,0,0,1,0,4,1,0,0,0,0,12,35,10,1,37,13,68,159,28,8,1,0,0,0,82,31,400,60,0,5,7,0,2,6,58,16,0,1,0,2,0,0,0,0,0,0,0,48,38
1425,33,0,0,63,208,0,0,0,0,0,0,1,0,0,0,0,15,45,10,1,83,13,88,223,42,16,0,0,0,0,79,32,410,61,1,6,10,1,2,0,55,19,0,0,0,0,0,0,0,0,0,0,0,46,42
1426,38,0,0,62,145,0,0,0,0,0,0,0,1,1,0,0,16,55,12,1,87,13,64,154,38,18,0,1,0,0,80,32,315,31,0,1,2,4,0,7,58,14,0,0,0,3,0,0,0,0,0,0,1,44,33
1427,21,0.125,7,60,126,0,1,0,0,0,0,2,0,0,0,0,9,45,10,1,43,14,80,140,26,9,0,0,0,0,85,40,510,62,1,9,9,2,0,7,63,20,0,0,0,0,0,0,0,0,0,0,0,48,39
1428,24,0,0,60,110,0,0,0,0,0,0,0,1,0,0,1,6,65,7,1,60,14,60,132,26,10,0,0,0,0,82,38,430,68,0,7,9,0,3,6,60,12,0,0,0,0,0,0,0,0,0,0,0,44,42
1429,26,0,0,60,115,0,0,0,0,0,0,0,1,0,0,1,8,85,10,1,77,14,80,134,28,13,0,0,0,0,82,34,475,60,0,9,10,1,1,10,60,16,0,0,0,0,0,0,0,0,0,0,0,44,38
1430,22,30,8,68,135,0,0,0,0,0,1,0,0,0,0,1,10,65,7,1,60,12,68,146,24,10,1,1,0,0,78,28,260,57,1,9,9,3,0,6,52,16,4,0,0,0,0,0,0,0,0,0,1,45,37
1431,23,30,10,67,145,0,0,0,0,0,3,0,0,0,1,0,10,35,8,1,47,12,70,158,26,10,2,1,0,1,74,27,470,57,1,9,10,3,0,5,53,16,0,0,0,0,0,0,0,0,0,0,0,47,38
1432,34,0,16,68,165,0,0,0,0,0,0,1,1,0,0,0,12,65,10,1,67,15,78,194,43,12,0,0,0,1,81,41,565,62,0,6,9,3,0,3,58,16,0,0,0,0,0,0,0,0,0,0,0,46,38
1433,21,5,1,62,126,0,0,0,0,0,0,2,0,0,0,1,12,35,10,1,60,14,72,146,23,10,0,0,0,0,85,35,500,56,1,8,9,1,2,6,56,16,0,0,0,0,0,0,0,0,0,0,0,46,37
1434,22,5,5,62,115,0,0,0,0,0,0,0,0,0,0,1,12,65,15,1,73,14,80,140,24,10,0,0,0,0,80,30,485,62,1,9,9,3,0,9,54,18,0,0,0,0,0,0,0,0,0,0,0,46,40
1435,39,1,22,61,90,0,0,0,0,0,0,1,0,1,0,0,7,45,20,1,40,14,80,116,41,9,0,3,0,0,81,37,370,76,1,9,9,3,0,3,66,20,0,0,0,0,0,0,0,0,0,0,0,46,43
1436,29,15,9,62,115,0,0,0,0,0,0,1,0,0,0,0,16,45,13,1,83,12,72,138,30,17,0,1,0,0,77,31,455,57,0,9,9,0,3,2,62,20,0,0,0,0,0,0,0,0,0,0,0,44,40
1437,24,0,7,64,220,2,0,0,0,0,0,0,0,1,0,0,12,35,10,1,27,11,90,212,27,9,0,0,0,0,79,32,450,56,1,9,9,3,0,9,56,17,0,0,0,0,0,0,0,0,0,0,0,47,39
1438,29,0,0,66,140,0,0,0,0,3,0,0,0,0,1,1,10,75,15,1,50,14,80,158,32,7,0,0,0,0,74,28,560,61,1,6,9,0,3,12,31,9,0,0,0,0,0,0,2,0,0,0,0,47,40
1439,30,0,0,66,140,0,0,0,0,0,0,0,0,0,0,1,10,75,13,1,50,13,70,160,35,8,0,0,0,0,77,38,600,83,0,3,6,0,2,4,44,14,5,0,0,2,0,0,0,0,0,0,0,47,41
1440,22,0,0,63,132,0,0,0,0,0,1,3,1,0,0,0,11,45,12,1,50,14,68,162,24,10,0,1,0,0,80,35,600,61,1,9,10,2,0,5,53,16,0,0,0,0,0,0,0,0,0,0,0,45,42
1441,29,8,10,62,118,0,0,0,0,0,0,0,1,0,0,0,12,65,7,1,70,15,68,131,32,12,1,2,0,0,79,39,365,56,0,7,9,2,0,3,60,16,0,0,0,0,0,0,0,0,0,0,0,45,43
1442,21,20,6,63,125,0,0,0,0,0,0,0,0,0,0,1,11,75,8,1,50,12,90,149,22,9,0,0,0,0,86,30,415,44,0,9,9,2,0,3,58,18,0,0,0,0,0,0,0,0,0,0,0,45,42
1443,25,20,9,63,135,0,0,0,0,0,0,0,0,0,1,0,11,105,10,1,60,12,64,141,26,10,0,0,0,0,75,35,460,66,1,7,7,2,0,1,70,22,0,0,0,0,0,0,0,0,0,0,0,47,41
1444,20,0,0,60,100,0,0,0,0,0,1,1,0,0,0,0,12,35,7,1,57,11,80,118,22,12,0,0,0,0,84,29,450,83,0,1,9,3,0,2,47,16,0,0,0,1,0,0,0,0,0,0,2,45,40
1445,31,0,0,65,123,1,0,0,0,0,0,0,1,1,0,0,18,75,8,1,73,12,70,138,37,12,0,0,0,0,85,40,315,57,1,10,10,1,2,5,55,15,0,0,0,0,0,0,0,0,0,0,0,45,38
1446,32,40,16,67,117,0,0,0,0,0,0,0,0,0,0,0,11,45,20,1,63,16,88,138,37,12,0,2,0,0,82,35,490,51,0,6,9,2,0,6,69,22,0,0,0,0,0,0,0,0,0,0,0,44,36
1447,19,15,3,64,130,0,0,0,0,0,0,1,0,0,0,1,12,75,5,1,50,11,70,145,21,11,0,0,0,0,80,38,400,57,0,8,8,2,0,5,60,19,0,0,0,0,0,0,0,0,0,0,0,44,40
1448,23,20,7,63,131,0,0,0,0,0,0,1,1,0,0,0,12,55,13,1,57,12,70,129,25,11,0,0,0,0,46,16,405,47,1,2,5,3,0,8,59,18,5,0,0,2,3,0,0,0,1,0,1,41,37
1449,21,0,0,63,119,0,0,0,0,0,0,0,0,0,0,0,15,105,10,1,93,13,70,137,21,17,0,0,0,0,81,33,400,49,0,9,9,0,2,4,55,15,0,0,0,0,0,0,0,0,0,0,0,43,41
1450,22,0,0,62,116,0,0,0,1,0,0,1,0,3,1,0,16,45,10,1,83,13,70,125,23,18,0,1,0,0,84,37,390,52,1,9,9,0,3,5,52,16,0,0,0,0,0,0,0,0,0,0,0,46,39
1451,21,0,0,63,111,0,0,0,0,0,0,0,0,0,0,1,12,35,7,1,57,14,72,139,24,12,0,0,0,0,84,34,380,66,0,9,9,3,0,5,48,14,1,0,0,0,0,0,0,0,0,0,1,46,41
1452,21,10,5,68,147,0,0,0,0,0,1,0,0,0,0,1,14,25,20,1,70,11,64,166,28,13,0,0,0,0,80,31,460,83,1,9,9,0,3,3,65,21,0,0,0,0,0,0,0,0,0,0,0,46,41
1453,23,0,1,62,120,0,0,1,2,0,0,0,0,1,0,1,12,75,10,1,80,13,72,139,27,12,0,0,0,0,82,40,260,85,1,8,9,4,0,2,72,21,5,0,0,0,0,0,0,0,0,0,1,46,41
1454,28,0,0,65,121,0,0,0,0,0,0,1,0,0,0,0,12,55,8,1,83,14,76,138,30,13,0,1,0,0,75,29,580,91,0,8,8,3,0,3,55,15,1,0,0,0,0,0,0,0,0,0,0,45,42
1455,25,20,10,65,147,0,0,0,0,0,0,1,0,1,0,1,12,65,10,1,60,16,60,151,35,12,0,0,0,0,82,31,410,64,0,9,9,0,2,6,64,20,0,0,0,0,0,0,0,0,0,0,0,44,38
1456,25,0,9,64,144,0,0,0,1,0,0,0,0,0,0,0,12,55,10,1,67,11,80,151,28,12,0,0,0,0,79,27,400,75,1,6,9,2,0,12,56,17,0,0,0,1,0,0,0,0,0,0,1,46,39
1457,27,0,10,65,136,0,0,0,1,0,0,1,2,0,0,0,12,75,15,1,73,10,65,138,29,12,0,0,0,0,80,27,370,71,0,7,9,3,0,6,48,15,0,0,0,0,0,0,0,0,0,0,0,45,40
1458,20,0,4,64,210,0,0,0,1,0,0,1,0,0,0,1,12,65,20,1,47,13,80,218,33,9,0,0,0,0,83,37,400,50,0,9,9,0,3,6,53,14,0,0,0,0,0,0,0,0,0,0,0,44,40
1459,23,15,4,65,125,0,0,1,0,0,0,1,0,0,0,0,12,45,7,1,63,11,70,140,24,12,0,0,0,0,87,38,470,54,1,9,9,3,0,2,56,18,1,0,0,0,0,0,0,0,0,0,1,45,41
1460,18,15,2,64,125,0,0,0,0,0,1,0,0,0,0,0,12,65,12,1,77,11,70,147,18,12,0,0,0,0,79,34,620,55,0,9,9,0,2,8,66,21,0,0,0,0,0,0,0,0,0,0,0,45,39
1461,34,15,17,62,123,0,0,0,0,0,0,0,0,0,0,1,9,35,10,1,33,13,88,132,48,9,0,0,0,0,80,25,340,75,1,8,9,3,0,9,69,23,0,0,0,0,0,0,0,0,0,0,0,50,38
1462,38,0,0,62,125,0,0,0,0,0,0,2,0,1,0,1,12,65,10,1,63,12,80,142,41,10,0,0,0,0,79,30,350,42,1,4,8,3,0,9,58,19,5,0,0,0,0,0,2,0,0,0,1,47,38
1463,31,10,17,61,183,0,0,0,0,0,0,0,0,0,0,0,8,45,15,1,60,12,100,181,35,12,0,0,0,0,79,34,450,1,1,8,9,3,0,11,61,20,0,0,0,0,0,0,0,0,0,0,0,45,38
1464,41,0,0,58,118,0,0,0,0,0,1,1,1,0,0,1,4,45,20,1,37,18,90,141,49,5,0,2,0,0,76,30,405,78,0,8,9,2,0,10,53,15,0,0,0,0,0,0,0,0,0,0,0,45,39
1465,34,0,18,65,162,0,0,0,0,0,0,0,1,0,0,0,12,35,12,1,53,13,70,186,49,12,0,0,0,0,82,35,390,74,0,5,9,2,0,2,58,17,0,0,0,0,0,0,0,0,0,0,0,43,42
1466,30,10,11,61,120,0,0,0,0,0,0,1,0,0,0,0,16,35,6,1,57,14,70,136,36,12,0,0,0,0,79,29,350,56,0,8,9,0,3,3,59,18,0,0,0,0,0,0,0,0,0,0,0,46,39
1467,19,6,2,62,102,0,0,1,0,0,0,0,0,1,0,0,8,35,10,1,50,12,68,136,25,13,0,0,0,0,81,34,400,51,0,6,8,0,3,8,68,22,0,0,0,0,0,0,0,0,0,0,0,45,39
1468,37,0,0,60,95,0,0,1,2,0,0,1,0,0,0,0,12,55,14,1,43,10,72,119,41,7,1,1,0,0,80,24,330,66,1,8,9,0,3,3,65,21,4,0,0,0,0,0,0,0,0,0,1,45,40
1469,41,0,0,59,102,1,0,0,0,0,1,1,0,2,0,0,12,45,16,1,37,9,88,119,41,5,1,1,0,0,78,28,475,57,1,9,9,0,2,7,63,18,0,0,0,0,0,0,0,0,0,0,0,45,44
1470,34,0,0,62,200,0,0,0,0,0,1,0,0,0,0,0,8,55,17,1,37,15,90,199,27,8,0,2,0,0,77,30,440,65,1,8,9,1,2,11,49,15,0,0,0,0,0,0,0,0,0,0,0,47,39
1471,24,0,0,64,133,1,0,0,0,0,0,1,1,0,0,0,12,55,17,1,43,14,80,155,29,10,2,0,1,0,79,35,350,74,0,9,9,3,0,10,51,15,0,0,0,0,0,0,0,0,0,0,0,46,42
1472,28,0,0,64,138,1,0,0,0,0,0,0,0,1,0,0,12,65,15,1,67,13,80,157,32,12,2,0,1,0,82,31,370,48,1,9,9,2,0,5,56,17,0,0,0,0,0,0,0,0,0,0,0,48,41
1473,24,20,9,64,133,0,0,0,0,0,1,1,0,0,0,0,9,75,10,1,73,13,78,154,30,12,0,0,0,0,85,31,475,48,1,9,9,3,0,1,75,21,0,0,0,0,0,0,0,0,0,0,0,47,41
1474,28,0,0,59,148,0,0,0,0,0,0,1,0,0,0,0,12,45,5,1,63,13,70,164,36,12,0,2,0,0,84,38,500,42,0,9,9,0,3,8,55,16,0,0,1,0,0,0,0,0,0,0,1,46,42
1475,20,0,0,65,122,0,0,0,0,0,0,0,0,1,0,0,12,55,8,1,87,12,70,134,24,14,0,0,0,0,78,31,270,63,0,8,9,2,0,5,66,20,0,0,0,0,0,0,0,0,0,0,0,45,41
1476,24,20,10,61,135,0,0,0,0,0,1,1,0,0,0,0,8,75,12,1,50,11,70,145,29,11,0,0,0,0,75,25,470,42,0,8,9,2,0,4,55,16,0,0,0,0,0,0,0,0,0,0,0,44,37
1477,23,0,0,66,137,0,0,0,0,0,1,1,0,0,1,0,12,35,10,1,57,16,65,160,26,12,0,0,0,0,81,26,600,67,1,9,9,0,2,2,72,20,0,0,0,0,0,0,0,0,0,0,0,46,41
1478,30,10,14,64,123,0,0,0,0,0,0,1,0,0,0,0,12,75,9,1,63,13,70,142,33,12,0,0,0,0,79,30,655,56,1,6,9,2,0,1,61,18,0,0,0,0,0,0,0,0,0,0,0,48,40
1479,34,20,18,64,135,0,0,0,0,0,0,1,0,0,0,0,12,95,10,1,80,13,80,155,36,12,0,0,0,0,74,31,620,63,1,8,9,2,0,1,74,23,0,0,0,0,0,0,0,0,0,0,0,47,39
1480,31,18,8,62,150,0,0,0,0,0,1,1,1,0,0,0,12,25,11,1,30,10,60,189,33,5,0,3,0,0,85,28,425,83,0,9,9,3,0,5,63,19,0,0,0,0,0,0,0,0,0,0,1,44,28
1481,21,0,0,65,132,0,0,1,0,0,3,0,0,0,0,1,12,75,7,1,80,12,68,155,26,12,0,0,0,0,82,37,425,59,1,9,10,0,2,3,61,18,0,0,0,0,0,0,0,0,0,0,0,48,42
1482,23,0,0,68,138,0,0,0,0,0,0,0,0,0,0,0,14,75,6,1,93,14,60,150,25,17,0,0,0,0,85,35,490,49,1,7,9,0,3,2,56,16,0,0,0,0,0,0,0,0,0,0,0,47,43
1483,32,0,0,62,124,1,0,0,0,0,0,0,0,0,0,0,11,55,15,1,57,12,62,146,36,12,0,0,0,0,83,35,410,64,1,5,9,2,0,2,45,13,0,0,0,0,0,0,0,0,0,0,0,46,39
1484,33,20,18,62,115,0,0,0,0,0,1,2,1,0,0,0,10,35,8,1,33,13,70,134,29,9,0,2,0,0,80,33,450,65,0,8,9,3,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,44,40
1485,35,0,2,67,160,0,1,0,0,0,0,0,0,0,0,0,7,45,15,1,63,12,80,185,43,12,0,1,0,0,82,23,420,57,1,8,9,3,0,3,70,20,0,0,0,0,0,0,0,0,0,0,1,46,40
1486,35,0.125,19,63,225,0,0,0,0,0,0,1,0,0,0,0,6,35,15,1,33,12,88,236,39,9,3,0,0,0,85,31,350,68,0,9,9,0,3,7,57,16,0,0,0,0,0,0,0,0,0,0,0,46,38
1487,24,0,0,63,123,0,0,0,4,0,1,1,1,0,0,0,12,15,20,1,40,13,60,143,27,12,1,3,0,0,77,31,485,35,0,7,8,1,2,3,57,16,0,0,0,0,0,0,0,0,0,0,0,44,39
1488,26,0,0,65,136,0,0,0,0,0,1,1,1,0,0,1,12,65,13,1,70,12,65,153,33,12,0,2,0,0,80,35,420,61,0,9,9,2,0,2,70,24,0,0,0,0,0,0,0,0,0,0,0,45,43
1489,19,7,3,63,130,0,0,1,0,0,1,0,0,0,0,0,12,35,10,1,53,13,80,165,20,12,0,0,0,0,72,23,550,68,1,8,9,2,0,8,63,20,0,0,0,0,0,0,0,0,0,0,0,46,42
1490,25,20,7,64,120,0,0,0,0,0,0,0,0,0,0,0,12,55,17,1,67,14,68,146,32,12,0,0,0,0,82,34,490,61,1,9,9,3,0,8,58,18,0,0,0,0,0,0,0,0,0,0,0,46,42
1491,15,0,2,62,100,0,1,0,0,0,1,0,0,0,0,0,9,35,10,1,57,11,86,136,20,12,0,0,0,0,85,34,600,65,1,1,8,0,2,3,41,10,0,0,0,0,0,0,0,0,0,0,0,47,39
1492,29,0,0,61,127,0,0,0,0,0,2,0,0,0,0,0,5,35,8,1,37,13,70,145,35,9,0,0,0,0,72,23,400,63,0,5,9,2,0,9,66,21,0,0,0,0,0,0,0,0,0,0,0,44,41
1493,25,15,6,61,105,0,0,0,0,0,1,1,0,0,0,0,12,75,12,1,87,12,68,133,27,13,0,0,0,0,76,25,270,51,1,9,9,4,0,10,58,16,4,0,0,0,0,0,0,0,0,0,3,46,33
1494,25,15,6,61,105,0,0,0,0,0,1,1,0,0,0,0,12,75,12,1,87,12,68,133,27,13,0,0,0,0,74,31,310,51,0,9,9,4,0,6,56,15,4,0,0,0,0,0,0,0,0,0,2,44,33
1495,33,20,15,64,112,0,0,0,0,0,2,2,0,0,0,0,11,45,16,1,40,14,70,153,39,7,2,0,0,0,77,39,440,42,1,7,9,3,0,0,70,23,0,0,0,0,0,0,0,2,0,0,2,45,40
1496,21,20,5,66,112,0,0,0,0,0,0,0,0,0,0,0,12,45,10,1,63,12,70,131,25,12,0,0,0,0,74,36,380,70,1,7,9,2,0,7,70,20,0,0,0,0,0,0,0,0,0,0,0,46,37
1497,28,18,10,64,125,0,0,0,0,0,0,1,0,0,0,1,14,55,10,1,87,12,64,133,30,17,0,0,0,0,73,37,370,62,1,4,9,0,2,7,70,21,0,0,0,1,0,0,0,0,0,0,1,48,40
1498,26,15,10,68,120,0,1,2,0,0,0,1,0,0,0,1,18,85,10,1,87,12,60,147,27,14,0,0,0,0,81,35,460,62,1,8,9,0,3,7,56,18,0,0,0,0,0,0,0,0,0,0,0,47,40
1499,23,0,0,63,112,0,0,0,0,0,1,0,0,0,0,1,14,35,8,1,70,13,70,132,24,14,0,0,0,0,85,35,400,82,1,9,9,2,0,6,62,18,0,0,0,0,0,0,0,0,0,0,0,46,38
1500,24,0,0,64,115,0,1,0,0,0,1,0,0,0,1,0,13,35,10,1,77,13,70,129,26,16,0,0,0,0,86,39,310,48,0,9,10,2,0,8,64,21,0,0,0,0,0,0,0,0,0,0,0,47,41
1501,25,0,1,64,142,0,0,0,0,0,1,1,0,0,0,1,12,75,10,1,43,15,80,162,25,9,0,0,0,0,72,21,230,42,0,5,8,7,0,7,43,14,0,0,0,0,0,0,0,1,0,0,1,44,33
1502,23,13,5,62,115,0,0,0,0,0,0,0,0,1,0,1,12,45,10,1,83,12,64,135,24,17,0,0,0,0,90,38,390,38,1,8,9,0,2,5,58,16,0,0,0,0,0,0,0,0,0,0,0,47,41
1503,21,2,7,64,180,0,0,1,0,0,0,0,0,0,1,1,12,25,7,1,50,9,80,188,23,12,0,0,0,0,82,32,510,79,1,2,9,2,0,6,71,24,0,0,0,0,0,0,0,0,0,0,0,47,44
1504,29,0,0,66,190,0,0,0,0,0,0,0,0,0,0,0,12,25,8,1,70,11,70,209,33,14,0,0,0,0,76,31,410,83,0,9,9,2,0,7,52,15,0,0,0,0,0,0,0,0,0,0,0,46,38
1505,21,0,5,63,108,0,0,0,0,0,0,2,0,0,0,1,7,35,10,1,43,16,70,130,23,12,0,0,0,0,87,34,350,43,1,9,9,1,1,15,33,10,0,0,0,0,0,0,2,0,0,0,2,46,37
1506,25,10,6,64,130,0,0,0,0,0,0,1,0,0,0,1,12,85,6,1,83,14,72,151,27,15,0,0,0,0,78,35,350,56,1,9,9,2,0,8,65,20,0,0,0,0,0,0,0,0,0,0,0,45,40
1507,26,13,8,53,140,0,0,0,0,0,1,1,0,0,0,0,12,75,7,1,83,12,60,156,28,15,0,0,0,0,80,38,340,57,0,9,9,2,0,3,69,21,0,0,0,0,0,0,0,0,0,0,0,45,40
1508,37,8,23,67,130,3,1,0,0,0,0,0,0,0,0,0,8,45,7,1,63,13,64,151,43,12,0,0,0,0,89,35,480,66,0,9,9,0,2,5,58,18,0,0,0,0,0,0,0,0,0,0,0,45,40
1509,23,20,7,63,130,0,0,0,0,0,0,0,1,0,0,0,12,25,5,1,50,10,64,142,26,12,0,0,0,0,79,33,430,59,1,9,9,2,0,5,54,15,1,0,0,0,0,0,0,0,0,0,1,47,41
1510,23,0.5,1,68,138,0,0,0,0,0,0,0,0,1,0,0,12,45,10,1,60,16,70,158,25,15,0,0,0,0,78,30,505,43,0,9,9,3,0,7,56,16,0,1,0,0,0,0,0,0,0,0,0,47,41
1511,19,0,0,63,114,0,0,1,0,0,0,0,0,0,0,1,9,55,20,1,37,12,94,147,25,8,0,1,0,0,80,32,490,51,0,9,9,0,2,2,69,22,0,0,0,0,0,0,0,0,0,0,0,42,41
1512,21,0,0.5,64,120,0,1,0,0,0,1,1,0,1,0,0,9,35,10,1,33,12,74,148,25,9,0,1,0,0,78,39,445,57,0,9,9,3,0,0,63,20,0,0,0,0,0,0,0,0,0,0,0,43,42
1513,19,20,6,61,110,0,0,0,0,0,0,0,0,1,0,0,10,25,10,1,57,12,70,138,25,12,0,0,0,0,82,33,460,62,1,8,8,3,0,7,54,18,0,0,0,0,0,0,0,0,0,0,0,45,42
1514,21,20,5,60,128,0,1,0,0,0,0,0,0,1,0,0,10,45,15,1,60,13,60,142,26,12,0,0,0,0,82,31,460,68,1,8,8,3,0,2,57,18,0,0,0,0,0,0,0,0,0,0,0,48,39
1515,29,20,13,66,160,0,0,0,1,0,0,1,1,0,0,0,10,85,7,1,63,13,60,179,33,11,0,1,0,0,85,39,600,82,1,9,9,2,0,2,64,20,0,0,0,0,0,0,0,0,0,0,0,46,42
1516,17,13,1,64,120,0,0,0,0,0,1,0,0,0,0,0,12,25,8,1,50,14,70,141,21,12,0,0,0,0,77,30,450,48,0,9,9,2,0,7,51,14,0,0,0,0,0,0,0,0,0,0,0,47,38
1517,19,10,4,64,134,0,0,0,0,0,1,0,0,0,0,0,12,45,10,1,63,13,65,146,21,12,0,0,0,0,82,28,520,49,0,9,9,3,0,6,54,14,0,0,0,0,0,0,0,0,0,0,0,46,40
1518,17,0,0,64,131,0,0,2,0,0,0,2,0,0,1,1,11,45,7,1,63,12,78,159,19,12,0,1,0,0,77,32,570,53,1,9,9,2,0,7,56,15,5,0,0,0,0,0,0,0,0,0,1,46,40
1519,18,0,0,64,125,0,0,0,0,0,0,0,0,0,1,0,11,45,10,1,63,12,60,161,20,12,0,1,0,0,79,37,245,54,1,9,9,2,0,6,54,17,0,0,0,0,0,0,0,0,0,0,0,45,42
1520,29,0,0,63,147,0,0,0,0,0,1,1,0,0,0,0,7,35,12,0,77,13,70,169,32,14,0,0,0,0,79,29,385,69,0,9,9,0,2,8,58,18,0,0,0,0,0,0,0,0,0,0,0,43,41
1521,32,10,11,65,155,0,0,0,0,0,0,2,0,0,0,1,12,75,8,1,63,14,80,168,37,12,0,0,0,0,84,39,370,49,0,9,9,2,0,5,61,19,0,0,0,0,0,0,0,0,0,0,0,45,41
1522,19,20,3,66,117,0,0,0,0,0,0,0,0,0,0,0,10,85,10,1,50,14,80,138,24,11,0,0,0,0,79,37,455,56,0,8,9,3,0,3,61,16,0,0,0,0,0,0,0,0,0,0,0,45,41
1523,24,0,0,61,100,1,0,1,0,0,0,1,0,0,0,0,12,25,5,1,53,10,68,114,24,12,2,0,0,0,77,35,450,39,1,5,9,3,0,4,51,16,0,0,0,0,0,0,0,0,0,0,0,43,38
1524,36,0,14,67,170,0,0,0,0,0,0,0,0,1,0,0,12,75,8,1,40,14,86,224,51,6,0,0,0,0,81,32,665,98,0,6,9,0,2,3,70,19,7,0,0,0,0,0,0,0,0,0,2,46,41
1525,24,25,8,60,92,0,0,1,0,0,1,2,0,0,0,0,13,65,10,1,80,12,60,118,31,12,0,0,0,0,74,28,350,43,1,8,9,3,0,7,63,18,0,0,0,0,0,0,0,0,0,0,0,47,40
1526,37,0,2,61,135,0,0,0,0,0,0,0,0,0,0,0,9,105,18,1,77,12,82,161,37,12,0,0,0,0,78,32,610,67,1,8,8,2,0,9,60,19,0,0,0,0,0,0,0,0,0,0,0,46,41
1527,23,15,10,67,124,0,0,0,0,0,2,1,0,0,0,1,10,75,8,1,53,12,64,144,30,8,0,0,0,0,83,32,380,69,1,9,9,2,0,3,65,18,0,0,0,0,0,0,0,0,0,0,0,47,39
